idx	X	Y	component
562	423319.1593761867	10537.32120284941	0
563	423437.6065482667	10434.5049696587	0
564	423437.5979674471	10434.51593908101	0
565	423437.0779423645	10433.70593406688	0
566	423437.6068260048	10434.50398247689	0
567	423437.0877887855	10433.6969239602	0
568	423437.0788597848	10433.70509583114	0
569	423545.6061694132	10347.45592888705	0
570	423545.6057921994	10347.45624565873	0
571	423545.4234772968	10346.93333628581	0
572	423545.621187536	10347.28324630127	0
573	423545.4327521836	10346.93388956279	0
574	423545.423678091	10346.93313072855	0
575	423627.2204387122	10239.74697261957	0
576	423627.22053752	10239.7469355007	0
577	423626.8324774129	10238.86528499963	0
578	423627.2222157671	10239.74400955617	0
579	423626.851750299	10238.85795655302	0
580	423626.8325133935	10238.86486658963	0
581	423705.7306483979	10164.4807639315	0
582	423705.7307883755	10164.48076423469	0
583	423706.6762814681	10164.14706202906	0
584	423705.7333584945	10164.47767346585	0
585	423706.6765912563	10164.14650659836	0
586	423706.6761872417	10164.1470135755	0
587	423729.1107357356	10136.82345555827	0
588	423729.1121389894	10136.82525740345	0
589	423729.599281993	10135.93829894842	0
590	423729.1102566576	10136.82339592869	0
591	423729.5987787474	10135.93816696206	0
592	423729.5989234803	10135.93850458873	0
593	423731.5090681434	10131.21326940157	0
594	423731.5074983145	10131.2135868263	0
595	423732.1046297516	10130.39025165507	0
596	423731.5089140281	10131.21246439243	0
597	423732.1063224168	10130.38918768393	0
598	423732.1063217466	10130.38918125098	0
599	423736.4337972809	10123.46584823725	0
600	423736.4326298992	10123.46754633699	0
601	423736.9607594989	10122.5954466161	0
602	423736.4336891774	10123.46601493822	0
603	423736.9600284474	10122.59587073326	0
604	423736.9601247127	10122.59555528143	0
605	423737.5986657765	10120.64527186422	0
606	423737.5979021197	10120.64512102137	0
607	423738.1772020059	10119.80923243062	0
608	423737.5986455633	10120.6452607878	0
609	423738.1795969871	10119.80928355649	0
610	423738.1795197862	10119.80923491831	0
611	423756.6752975928	10102.1962460793	0
612	423756.6754031466	10102.19632787658	0
613	423757.5819370293	10101.75715346707	0
614	423756.6749937761	10102.19564883694	0
615	423757.582004548	10101.75724967872	0
616	423757.5819370284	10101.75715346731	0
617	423758.5227681764	10101.35438535823	0
618	423758.5225644661	10101.35444872399	0
619	423759.3764235607	10100.81881156456	0
620	423758.5227288443	10101.35436669442	0
621	423759.377151143	10100.81622713219	0
622	423759.3769990867	10100.81641406677	0
623	423760.336992385	10100.46465161578	0
624	423760.335757607	10100.46464705512	0
625	423762.9326227539	10098.92156562486	0
626	423760.3369634263	10100.464647272	0
627	423762.9324394527	10098.92135566925	0
628	423762.9326593723	10098.92120024067	0
629	423765.5205109951	10097.30043254946	0
630	423765.5177108745	10097.30087811888	0
631	423766.5256184772	10097.12522021386	0
632	423765.5206524993	10097.30035613016	0
633	423766.5322228657	10097.11987862013	0
634	423766.5321338826	10097.11990400665	0
635	423768.3112734791	10096.15231618524	0
636	423768.3096954119	10096.15382884016	0
637	423769.2434147084	10095.73490006019	0
638	423768.3126996652	10096.15163587792	0
639	423769.243157826	10095.73463252284	0
640	423769.2428308381	10095.73485387932	0
641	423774.7016803218	10092.98123082671	0
642	423774.7016535754	10092.9812554632	0
643	423775.630450681	10092.53093611974	0
644	423774.7003023411	10092.97687275692	0
645	423775.6301185096	10092.53124588145	0
646	423775.6304069252	10092.53115226155	0
647	423837.4668456459	10041.56334933759	0
648	423837.4674098468	10041.56337218556	0
649	423838.2752272087	10040.95530125965	0
650	423837.4668209881	10041.56334948135	0
651	423838.2752517995	10040.95417561804	0
652	423838.2752255154	10040.95420528781	0
653	423849.5113810332	10032.13394542548	0
654	423849.5112124227	10032.13405944878	0
655	423849.8392120472	10031.17171950216	0
656	423849.510189463	10032.13439372031	0
657	423849.8358169757	10031.17057639121	0
658	423849.8394715915	10031.17164057039	0
659	424005.1565267143	9873.292239546034	0
660	424005.153777666	9873.292232796428	0
661	424006.0791882137	9872.85620387881	0
662	424005.1565881921	9873.291870857052	0
663	424006.0790383578	9872.856272743031	0
664	424006.0790294686	9872.856315050387	0
665	424061.6803344838	9828.648840863038	0
666	424061.6803612295	9828.648816227111	0
667	424063.2368977997	9827.32546511588	0
668	424061.6817531029	9828.649212230393	0
669	424063.2406885131	9827.327347285263	0
670	424063.2407331075	9827.327250126491	0
671	424093.6521053399	9811.081183081464	0
672	424093.6511172093	9811.081146448487	0
673	424094.5487336455	9810.627224132899	0
674	424093.6517188534	9811.081239194578	0
675	424094.54854421	9810.627581142373	0
676	424094.5491099522	9810.627554744176	0
677	424126.4452981844	9792.522980206733	0
678	424126.4409784161	9792.524966692039	0
679	424126.9952873153	9791.650968174194	0
680	424126.4452606947	9792.522981520151	0
681	424126.9954750538	9791.651030142993	0
682	424126.9954764257	9791.650955277604	0
683	424128.2907201751	9790.071458786932	0
684	424128.2946212976	9790.073399182382	0
685	424129.0780165083	9789.423938898253	0
686	424128.2909015028	9790.071272974397	0
687	424129.0754413341	9789.417808205155	0
688	424129.0750852835	9789.418118439808	0
689	424134.8180169527	9783.513803353168	0
690	424134.8183850612	9783.513580265895	0
691	424135.7073040696	9783.014807448442	0
692	424134.8175738363	9783.516185653278	0
693	424135.7071368982	9783.015362681981	0
694	424135.7074046173	9783.015283725284	0
695	424177.7511253085	9764.119176056363	0
696	424177.7492267744	9764.119930672387	0
697	424178.1391042449	9763.82427742342	0
698	424177.9224527974	9763.996419047489	0
699	424183.5193691112	9761.74038602309	0
700	424183.5019801494	9761.748761920366	0
