idx	X	Y	component
494	8322.827293663169	361303.5572962012	0
495	8322.604838885251	361302.1973134025	0
496	8322.603469516034	361302.2061341531	0
497	8289.753473529709	360906.0500408461	0
498	8289.730909418315	360906.0594095694	0
499	8289.776788307005	360904.97743158	0
500	8289.752731459332	360906.042350196	0
501	8289.790184316458	360904.9721199146	0
502	8289.785623764619	360904.9674796496	0
503	8259.096618873882	360507.45193433	0
504	8259.085626959451	360507.4566549281	0
505	8258.635529324878	360506.5664267064	0
506	8259.096299291705	360507.4506590487	0
507	8258.659868644667	360506.5312984431	0
508	8258.660020851879	360506.5332863871	0
509	8255.578274576575	360442.9753054681	0
510	8255.568800882553	360442.9631799345	0
511	8255.167416479671	360442.583282204	0
512	8255.581481050584	360442.9577617559	0
513	8255.173831774271	360442.5549706539	0
514	8255.167412063689	360442.5526774927	0
515	8249.374334086198	360355.5095677617	0
516	8249.347839897382	360355.5193722733	0
517	8248.891515472555	360354.6224622478	0
518	8249.371462480165	360355.4916249517	0
519	8248.901906084269	360354.6023774242	0
520	8248.900401799474	360354.5959328432	0
521	8244.719061908778	360332.4095942085	0
522	8244.22502265987	360333.0092793086	0
523	8244.048394897138	360331.3257736816	0
524	8244.718231703853	360332.4004577978	0
525	8244.142540117842	360331.2559028473	0
526	8244.049846366863	360331.3240831896	0
527	8231.12626661174	360174.8198494026	0
528	8231.123211607337	360174.8150466298	0
529	8229.605127520743	360175.4924643312	0
530	8231.127929195063	360174.8107103743	0
531	8230.472765001236	360174.2398081827	0
532	8230.47410843533	360174.2365780326	0
533	8216.750873550074	360022.5283318895	0
534	8216.713662585244	360022.5038284445	0
535	8216.841813176405	360021.8852483664	0
536	8216.751548588509	360022.5275405279	0
537	8216.900475858711	360021.8006673451	0
538	8216.896679975674	360021.8045049804	0
539	8200.469703444513	359892.9463487909	0
540	8200.469703443581	359892.946348791	0
541	8200.455762765021	359891.8037270903	0
542	8200.476768508437	359892.942486799	0
543	8200.486153244041	359891.7675759807	0
544	8200.487291732104	359891.7665504896	0
545	8177.350095363101	359827.6946373106	0
546	8177.336708441493	359827.7053501058	0
547	8177.312788897078	359826.9180254484	0
548	8177.35090716125	359827.6932122456	0
549	8177.294671021169	359826.7774909177	0
550	8177.315997994621	359826.9102321079	0
551	8172.560118682566	359800.1505372107	0
552	8172.534443664597	359800.1579904751	0
553	8171.921115676523	359799.3057232598	0
554	8172.560924287885	359800.1499755653	0
555	8171.926513835788	359799.3041492402	0
556	8171.921902140253	359799.3118577215	0
557	8161.533110270044	359700.0381163735	0
558	8161.523232549545	359700.0202959256	0
559	8161.186416047742	359699.1873305623	0
560	8161.610450075008	359699.9822641162	0
561	8161.316615810734	359699.0029920614	0
562	8161.316993254237	359699.0031189105	0
563	8160.265227065422	359602.6298254395	0
564	8160.265873376396	359602.6287526773	0
